draw_number,number,date
1626,0516,2001/07/08
1626,3453,2001/07/08
1626,0038,2001/07/08
1626,0103,2001/07/08
1626,0172,2001/07/08
1626,0694,2001/07/08
1626,1591,2001/07/08
1626,5456,2001/07/08
1626,5497,2001/07/08
1626,5880,2001/07/08
1626,7286,2001/07/08
1626,9506,2001/07/08
1626,1416,2001/07/08
1626,2021,2001/07/08
1626,3110,2001/07/08
1626,3536,2001/07/08
1626,3721,2001/07/08
1626,5262,2001/07/08
1626,5341,2001/07/08
1626,5686,2001/07/08
1626,8957,2001/07/08
1626,9704,2001/07/08
1627,1687,2001/07/11
1627,1366,2001/07/11
1627,3468,2001/07/11
1627,0544,2001/07/11
1627,0988,2001/07/11
1627,2070,2001/07/11
1627,3198,2001/07/11
1627,4608,2001/07/11
1627,5133,2001/07/11
1627,5645,2001/07/11
1627,5934,2001/07/11
1627,8206,2001/07/11
1627,9739,2001/07/11
1627,0523,2001/07/11
1627,1390,2001/07/11
1627,2756,2001/07/11
1627,5388,2001/07/11
1627,7334,2001/07/11
1627,7759,2001/07/11
1627,8117,2001/07/11
1627,9274,2001/07/11
1627,9440,2001/07/11
1627,9873,2001/07/11
1628,2821,2001/07/14
1628,0594,2001/07/14
1628,5466,2001/07/14
1628,0609,2001/07/14
1628,1910,2001/07/14
1628,2587,2001/07/14
1628,3214,2001/07/14
1628,4065,2001/07/14
1628,5708,2001/07/14
1628,5972,2001/07/14
1628,8044,2001/07/14
1628,8501,2001/07/14
1628,9912,2001/07/14
1628,0800,2001/07/14
1628,0923,2001/07/14
1628,1454,2001/07/14
1628,1678,2001/07/14
1628,2054,2001/07/14
1628,6712,2001/07/14
1628,7789,2001/07/14
1628,8605,2001/07/14
1628,9679,2001/07/14
1628,9845,2001/07/14
1629,3427,2001/07/15
1629,6724,2001/07/15
1629,4100,2001/07/15
1629,1113,2001/07/15
1629,1597,2001/07/15
1629,2280,2001/07/15
1629,3223,2001/07/15
1629,3547,2001/07/15
1629,3786,2001/07/15
1629,4360,2001/07/15
1629,5857,2001/07/15
1629,7247,2001/07/15
1629,8344,2001/07/15
1629,1815,2001/07/15
1629,3584,2001/07/15
1629,5554,2001/07/15
1629,5829,2001/07/15
1629,5953,2001/07/15
1629,6257,2001/07/15
1629,6938,2001/07/15
1629,7434,2001/07/15
1629,8058,2001/07/15
1629,9310,2001/07/15
1630,4624,2001/07/18
1630,5200,2001/07/18
1630,3635,2001/07/18
1630,1607,2001/07/18
1630,1649,2001/07/18
1630,1881,2001/07/18
1630,1959,2001/07/18
1630,2873,2001/07/18
1630,4145,2001/07/18
1630,5128,2001/07/18
1630,5405,2001/07/18
1630,7897,2001/07/18
1630,9095,2001/07/18
1630,0933,2001/07/18
1630,1534,2001/07/18
1630,1916,2001/07/18
1630,2504,2001/07/18
1630,3019,2001/07/18
1630,3913,2001/07/18
1630,4868,2001/07/18
1630,4879,2001/07/18
1630,6383,2001/07/18
1630,7924,2001/07/18
1631,4454,2001/07/21
1631,2005,2001/07/21
1631,1471,2001/07/21
1631,0094,2001/07/21
1631,1485,2001/07/21
1631,2923,2001/07/21
1631,2987,2001/07/21
1631,6578,2001/07/21
1631,7312,2001/07/21
1631,7327,2001/07/21
1631,7718,2001/07/21
1631,8139,2001/07/21
1631,8394,2001/07/21
1631,1819,2001/07/21
1631,2301,2001/07/21
1631,3172,2001/07/21
1631,3331,2001/07/21
1631,3708,2001/07/21
1631,3880,2001/07/21
1631,4214,2001/07/21
1631,4900,2001/07/21
1631,5065,2001/07/21
1631,6344,2001/07/21
1632,1542,2001/07/22
1632,8191,2001/07/22
1632,5142,2001/07/22
1632,0265,2001/07/22
1632,2593,2001/07/22
1632,3907,2001/07/22
1632,5258,2001/07/22
1632,6822,2001/07/22
1632,7556,2001/07/22
1632,7993,2001/07/22
1632,8432,2001/07/22
1632,8448,2001/07/22
1632,8554,2001/07/22
1632,0802,2001/07/22
1632,3957,2001/07/22
1632,5365,2001/07/22
1632,5768,2001/07/22
1632,5780,2001/07/22
1632,6478,2001/07/22
1632,7262,2001/07/22
1632,7312,2001/07/22
1632,7987,2001/07/22
1632,9063,2001/07/22
1633,6498,2001/07/25
1633,3196,2001/07/25
1633,6079,2001/07/25
1633,1343,2001/07/25
1633,1512,2001/07/25
1633,1692,2001/07/25
1633,3167,2001/07/25
1633,3371,2001/07/25
1633,3648,2001/07/25
1633,7537,2001/07/25
1633,8363,2001/07/25
1633,8810,2001/07/25
1633,9532,2001/07/25
1633,0219,2001/07/25
1633,0608,2001/07/25
1633,1497,2001/07/25
1633,3558,2001/07/25
1633,3712,2001/07/25
1633,5218,2001/07/25
1633,6802,2001/07/25
1633,7434,2001/07/25
1633,7586,2001/07/25
1633,9288,2001/07/25
1634,5507,2001/07/28
1634,8197,2001/07/28
1634,1205,2001/07/28
1634,0924,2001/07/28
1634,3417,2001/07/28
1634,4273,2001/07/28
1634,5365,2001/07/28
1634,6441,2001/07/28
1634,7507,2001/07/28
1634,7509,2001/07/28
1634,8537,2001/07/28
1634,9108,2001/07/28
1634,9912,2001/07/28
1634,0666,2001/07/28
1634,0859,2001/07/28
1634,1634,2001/07/28
1634,2942,2001/07/28
1634,5390,2001/07/28
1634,5960,2001/07/28
1634,7292,2001/07/28
1634,8134,2001/07/28
1634,8816,2001/07/28
1634,9212,2001/07/28
1635,9714,2001/07/29
1635,1330,2001/07/29
1635,3686,2001/07/29
1635,0152,2001/07/29
1635,2422,2001/07/29
1635,2470,2001/07/29
1635,3277,2001/07/29
1635,3685,2001/07/29
1635,4295,2001/07/29
1635,4297,2001/07/29
1635,4925,2001/07/29
1635,6477,2001/07/29
1635,8745,2001/07/29
1635,0586,2001/07/29
1635,1429,2001/07/29
1635,2739,2001/07/29
1635,3151,2001/07/29
1635,3339,2001/07/29
1635,3682,2001/07/29
1635,4713,2001/07/29
1635,4777,2001/07/29
1635,6614,2001/07/29
1635,6693,2001/07/29
1636,2628,2001/08/01
1636,3883,2001/08/01
1636,7181,2001/08/01
1636,0400,2001/08/01
1636,0409,2001/08/01
1636,1109,2001/08/01
1636,1425,2001/08/01
1636,2790,2001/08/01
1636,3681,2001/08/01
1636,5881,2001/08/01
1636,5991,2001/08/01
1636,9248,2001/08/01
1636,9723,2001/08/01
1636,0316,2001/08/01
1636,0451,2001/08/01
1636,2692,2001/08/01
1636,4288,2001/08/01
1636,4484,2001/08/01
1636,4775,2001/08/01
1636,5389,2001/08/01
1636,5860,2001/08/01
1636,7193,2001/08/01
1636,7973,2001/08/01
1637,0305,2001/08/04
1637,0909,2001/08/04
1637,9332,2001/08/04
1637,1235,2001/08/04
1637,2903,2001/08/04
1637,3089,2001/08/04
1637,4736,2001/08/04
1637,5694,2001/08/04
1637,6046,2001/08/04
1637,7571,2001/08/04
1637,7839,2001/08/04
1637,9118,2001/08/04
1637,9757,2001/08/04
1637,0014,2001/08/04
1637,0993,2001/08/04
1637,1601,2001/08/04
1637,1670,2001/08/04
1637,4037,2001/08/04
1637,4553,2001/08/04
1637,5612,2001/08/04
1637,6133,2001/08/04
1637,8647,2001/08/04
1637,9684,2001/08/04
1638,3730,2001/08/05
1638,9398,2001/08/05
1638,7517,2001/08/05
1638,2043,2001/08/05
1638,3719,2001/08/05
1638,3816,2001/08/05
1638,4314,2001/08/05
1638,4456,2001/08/05
1638,4612,2001/08/05
1638,5417,2001/08/05
1638,5945,2001/08/05
1638,6283,2001/08/05
1638,9368,2001/08/05
1638,0591,2001/08/05
1638,1519,2001/08/05
1638,2185,2001/08/05
1638,2569,2001/08/05
1638,5618,2001/08/05
1638,5864,2001/08/05
1638,6335,2001/08/05
1638,8510,2001/08/05
1638,9480,2001/08/05
1638,9841,2001/08/05
1639,1311,2001/08/08
1639,6556,2001/08/08
1639,7875,2001/08/08
1639,1964,2001/08/08
1639,2534,2001/08/08
1639,2570,2001/08/08
1639,4177,2001/08/08
1639,5848,2001/08/08
1639,8633,2001/08/08
1639,9168,2001/08/08
1639,9187,2001/08/08
1639,9478,2001/08/08
1639,9587,2001/08/08
1639,0345,2001/08/08
1639,4006,2001/08/08
1639,4180,2001/08/08
1639,5899,2001/08/08
1639,6088,2001/08/08
1639,6527,2001/08/08
1639,6827,2001/08/08
1639,7400,2001/08/08
1639,8949,2001/08/08
1639,9078,2001/08/08
1640,6361,2001/08/11
1640,0488,2001/08/11
1640,0727,2001/08/11
1640,0177,2001/08/11
1640,1140,2001/08/11
1640,2352,2001/08/11
1640,2958,2001/08/11
1640,4032,2001/08/11
1640,4720,2001/08/11
1640,4945,2001/08/11
1640,8405,2001/08/11
1640,8672,2001/08/11
1640,9824,2001/08/11
1640,0899,2001/08/11
1640,1603,2001/08/11
1640,3737,2001/08/11
1640,3891,2001/08/11
1640,3950,2001/08/11
1640,4272,2001/08/11
1640,5255,2001/08/11
1640,6546,2001/08/11
1640,8263,2001/08/11
1640,8570,2001/08/11
1641,1528,2001/08/12
1641,8554,2001/08/12
1641,2803,2001/08/12
1641,1293,2001/08/12
1641,1373,2001/08/12
1641,2041,2001/08/12
1641,4137,2001/08/12
1641,4584,2001/08/12
1641,4796,2001/08/12
1641,4850,2001/08/12
1641,5340,2001/08/12
1641,9449,2001/08/12
1641,9693,2001/08/12
1641,0349,2001/08/12
1641,0717,2001/08/12
1641,2162,2001/08/12
1641,3126,2001/08/12
1641,3505,2001/08/12
1641,4422,2001/08/12
1641,4652,2001/08/12
1641,5386,2001/08/12
1641,6277,2001/08/12
1641,6854,2001/08/12
1642,8932,2001/08/15
1642,0644,2001/08/15
1642,1841,2001/08/15
1642,0624,2001/08/15
1642,0693,2001/08/15
1642,1763,2001/08/15
1642,3021,2001/08/15
1642,3468,2001/08/15
1642,3950,2001/08/15
1642,5555,2001/08/15
1642,6989,2001/08/15
1642,7888,2001/08/15
1642,9278,2001/08/15
1642,0643,2001/08/15
1642,1044,2001/08/15
1642,2831,2001/08/15
1642,3991,2001/08/15
1642,4564,2001/08/15
1642,4640,2001/08/15
1642,4730,2001/08/15
1642,4835,2001/08/15
1642,7434,2001/08/15
1642,9837,2001/08/15
1643,5747,2001/08/18
1643,6301,2001/08/18
1643,8173,2001/08/18
1643,0003,2001/08/18
1643,0554,2001/08/18
1643,2343,2001/08/18
1643,2782,2001/08/18
1643,2860,2001/08/18
1643,3489,2001/08/18
1643,4412,2001/08/18
1643,5162,2001/08/18
1643,6361,2001/08/18
1643,7803,2001/08/18
1643,0963,2001/08/18
1643,2249,2001/08/18
1643,2311,2001/08/18
1643,3484,2001/08/18
1643,7322,2001/08/18
1643,7616,2001/08/18
1643,7710,2001/08/18
1643,7986,2001/08/18
1643,8037,2001/08/18
1643,8833,2001/08/18
1644,4058,2001/08/19
1644,1956,2001/08/19
1644,8644,2001/08/19
1644,0128,2001/08/19
1644,2019,2001/08/19
1644,3536,2001/08/19
1644,3904,2001/08/19
1644,5263,2001/08/19
1644,5930,2001/08/19
1644,6062,2001/08/19
1644,7804,2001/08/19
1644,8350,2001/08/19
1644,8667,2001/08/19
1644,2276,2001/08/19
1644,2770,2001/08/19
1644,3936,2001/08/19
1644,5102,2001/08/19
1644,5191,2001/08/19
1644,5378,2001/08/19
1644,6455,2001/08/19
1644,7087,2001/08/19
1644,7204,2001/08/19
1644,9987,2001/08/19
1645,5785,2001/08/22
1645,6816,2001/08/22
1645,0996,2001/08/22
1645,1470,2001/08/22
1645,2931,2001/08/22
1645,4174,2001/08/22
1645,4570,2001/08/22
1645,5254,2001/08/22
1645,8413,2001/08/22
1645,8631,2001/08/22
1645,9337,2001/08/22
1645,9535,2001/08/22
1645,9546,2001/08/22
1645,0011,2001/08/22
1645,1136,2001/08/22
1645,1316,2001/08/22
1645,1946,2001/08/22
1645,6127,2001/08/22
1645,6328,2001/08/22
1645,7081,2001/08/22
1645,9030,2001/08/22
1645,9296,2001/08/22
1645,9860,2001/08/22
1646,9468,2001/08/25
1646,9723,2001/08/25
1646,0399,2001/08/25
1646,0271,2001/08/25
1646,0303,2001/08/25
1646,0608,2001/08/25
1646,1389,2001/08/25
1646,1534,2001/08/25
1646,2156,2001/08/25
1646,2454,2001/08/25
1646,4060,2001/08/25
1646,4526,2001/08/25
1646,8621,2001/08/25
1646,2350,2001/08/25
1646,3065,2001/08/25
1646,4007,2001/08/25
1646,4171,2001/08/25
1646,5327,2001/08/25
1646,5662,2001/08/25
1646,6003,2001/08/25
1646,6242,2001/08/25
1646,7439,2001/08/25
1646,9946,2001/08/25
1647,8530,2001/08/26
1647,4253,2001/08/26
1647,5073,2001/08/26
1647,0141,2001/08/26
1647,0227,2001/08/26
1647,1054,2001/08/26
1647,1672,2001/08/26
1647,2347,2001/08/26
1647,5193,2001/08/26
1647,7002,2001/08/26
1647,8034,2001/08/26
1647,8123,2001/08/26
1647,8393,2001/08/26
1647,0492,2001/08/26
1647,1528,2001/08/26
1647,2110,2001/08/26
1647,3187,2001/08/26
1647,3627,2001/08/26
1647,3730,2001/08/26
1647,6238,2001/08/26
1647,7337,2001/08/26
1647,7665,2001/08/26
1647,7844,2001/08/26
1648,2469,2001/08/29
1648,4355,2001/08/29
1648,5789,2001/08/29
1648,1048,2001/08/29
1648,1508,2001/08/29
1648,1516,2001/08/29
1648,2607,2001/08/29
1648,2837,2001/08/29
1648,3013,2001/08/29
1648,5283,2001/08/29
1648,5682,2001/08/29
1648,6315,2001/08/29
1648,6776,2001/08/29
1648,0020,2001/08/29
1648,1492,2001/08/29
1648,2140,2001/08/29
1648,2926,2001/08/29
1648,3064,2001/08/29
1648,6551,2001/08/29
1648,6783,2001/08/29
1648,6906,2001/08/29
1648,9152,2001/08/29
1648,9764,2001/08/29
1649,4857,2001/09/01
1649,3423,2001/09/01
1649,8917,2001/09/01
1649,0212,2001/09/01
1649,0493,2001/09/01
1649,0779,2001/09/01
1649,1640,2001/09/01
1649,2885,2001/09/01
1649,3513,2001/09/01
1649,7156,2001/09/01
1649,7828,2001/09/01
1649,8033,2001/09/01
1649,8188,2001/09/01
1649,0695,2001/09/01
1649,0850,2001/09/01
1649,0879,2001/09/01
1649,1287,2001/09/01
1649,1983,2001/09/01
1649,4247,2001/09/01
1649,5210,2001/09/01
1649,8238,2001/09/01
1649,8644,2001/09/01
1649,8827,2001/09/01
1650,7789,2001/09/02
1650,1089,2001/09/02
1650,3022,2001/09/02
1650,1645,2001/09/02
1650,1767,2001/09/02
1650,2326,2001/09/02
1650,3555,2001/09/02
1650,5176,2001/09/02
1650,5981,2001/09/02
1650,6375,2001/09/02
1650,7482,2001/09/02
1650,7692,2001/09/02
1650,9540,2001/09/02
1650,0847,2001/09/02
1650,1273,2001/09/02
1650,2827,2001/09/02
1650,4080,2001/09/02
1650,4434,2001/09/02
1650,4806,2001/09/02
1650,5575,2001/09/02
1650,6816,2001/09/02
1650,6918,2001/09/02
1650,7520,2001/09/02
1651,7195,2001/09/05
1651,7820,2001/09/05
1651,7480,2001/09/05
1651,1635,2001/09/05
1651,2972,2001/09/05
1651,3416,2001/09/05
1651,3431,2001/09/05
1651,3495,2001/09/05
1651,3674,2001/09/05
1651,6194,2001/09/05
1651,6509,2001/09/05
1651,9299,2001/09/05
1651,9881,2001/09/05
1651,2310,2001/09/05
1651,2495,2001/09/05
1651,2704,2001/09/05
1651,3418,2001/09/05
1651,3662,2001/09/05
1651,3992,2001/09/05
1651,7037,2001/09/05
1651,8155,2001/09/05
1651,9230,2001/09/05
1651,9901,2001/09/05
1652,7113,2001/09/08
1652,1308,2001/09/08
1652,6375,2001/09/08
1652,0216,2001/09/08
1652,0597,2001/09/08
1652,0890,2001/09/08
1652,1469,2001/09/08
1652,2777,2001/09/08
1652,3174,2001/09/08
1652,3443,2001/09/08
1652,4409,2001/09/08
1652,5254,2001/09/08
1652,7455,2001/09/08
1652,0725,2001/09/08
1652,0955,2001/09/08
1652,2076,2001/09/08
1652,4079,2001/09/08
1652,4373,2001/09/08
1652,5151,2001/09/08
1652,7843,2001/09/08
1652,9282,2001/09/08
1652,9743,2001/09/08
1652,9943,2001/09/08
1653,6961,2001/09/09
1653,3893,2001/09/09
1653,1230,2001/09/09
1653,0191,2001/09/09
1653,0792,2001/09/09
1653,2549,2001/09/09
1653,2888,2001/09/09
1653,2900,2001/09/09
1653,2914,2001/09/09
1653,3034,2001/09/09
1653,5707,2001/09/09
1653,6331,2001/09/09
1653,9840,2001/09/09
1653,0378,2001/09/09
1653,3467,2001/09/09
1653,3916,2001/09/09
1653,5620,2001/09/09
1653,6722,2001/09/09
1653,7267,2001/09/09
1653,7402,2001/09/09
1653,7479,2001/09/09
1653,7567,2001/09/09
1653,7681,2001/09/09
1654,1255,2001/09/12
1654,4755,2001/09/12
1654,6845,2001/09/12
1654,0180,2001/09/12
1654,0874,2001/09/12
1654,1353,2001/09/12
1654,4565,2001/09/12
1654,5007,2001/09/12
1654,6884,2001/09/12
1654,6888,2001/09/12
1654,6935,2001/09/12
1654,8693,2001/09/12
1654,8885,2001/09/12
1654,1283,2001/09/12
1654,1946,2001/09/12
1654,3550,2001/09/12
1654,3951,2001/09/12
1654,4077,2001/09/12
1654,5586,2001/09/12
1654,5655,2001/09/12
1654,6232,2001/09/12
1654,9871,2001/09/12
1654,9993,2001/09/12
1655,2655,2001/09/15
1655,4818,2001/09/15
1655,7144,2001/09/15
1655,0978,2001/09/15
1655,1115,2001/09/15
1655,1323,2001/09/15
1655,1780,2001/09/15
1655,2478,2001/09/15
1655,3435,2001/09/15
1655,3920,2001/09/15
1655,4103,2001/09/15
1655,9060,2001/09/15
1655,9573,2001/09/15
1655,0109,2001/09/15
1655,0975,2001/09/15
1655,1614,2001/09/15
1655,2821,2001/09/15
1655,3966,2001/09/15
1655,4320,2001/09/15
1655,6332,2001/09/15
1655,7519,2001/09/15
1655,7520,2001/09/15
1655,9965,2001/09/15
1656,6012,2001/09/16
1656,4266,2001/09/16
1656,9346,2001/09/16
1656,1363,2001/09/16
1656,1953,2001/09/16
1656,3892,2001/09/16
1656,4024,2001/09/16
1656,4384,2001/09/16
1656,4520,2001/09/16
1656,5059,2001/09/16
1656,7030,2001/09/16
1656,7169,2001/09/16
1656,9947,2001/09/16
1656,0094,2001/09/16
1656,0930,2001/09/16
1656,1131,2001/09/16
1656,1699,2001/09/16
1656,2991,2001/09/16
1656,3036,2001/09/16
1656,4323,2001/09/16
1656,4442,2001/09/16
1656,5511,2001/09/16
1656,8412,2001/09/16
1657,4802,2001/09/19
1657,0146,2001/09/19
1657,9646,2001/09/19
1657,0225,2001/09/19
1657,3911,2001/09/19
1657,6855,2001/09/19
1657,8437,2001/09/19
1657,8684,2001/09/19
1657,8816,2001/09/19
1657,9239,2001/09/19
1657,9315,2001/09/19
1657,9359,2001/09/19
1657,9718,2001/09/19
1657,0247,2001/09/19
1657,1851,2001/09/19
1657,3877,2001/09/19
1657,4113,2001/09/19
1657,4437,2001/09/19
1657,5269,2001/09/19
1657,5351,2001/09/19
1657,8470,2001/09/19
1657,9102,2001/09/19
1657,9587,2001/09/19
1658,8733,2001/09/22
1658,2583,2001/09/22
1658,9540,2001/09/22
1658,0777,2001/09/22
1658,0834,2001/09/22
1658,2427,2001/09/22
1658,2442,2001/09/22
1658,2930,2001/09/22
1658,3835,2001/09/22
1658,5280,2001/09/22
1658,5586,2001/09/22
1658,6080,2001/09/22
1658,7482,2001/09/22
1658,1641,2001/09/22
1658,1869,2001/09/22
1658,2004,2001/09/22
1658,2122,2001/09/22
1658,3532,2001/09/22
1658,3897,2001/09/22
1658,5960,2001/09/22
1658,7093,2001/09/22
1658,7138,2001/09/22
1658,9172,2001/09/22
1659,7655,2001/09/23
1659,3586,2001/09/23
1659,6852,2001/09/23
1659,0153,2001/09/23
1659,0641,2001/09/23
1659,1498,2001/09/23
1659,1818,2001/09/23
1659,2206,2001/09/23
1659,3283,2001/09/23
1659,4087,2001/09/23
1659,5019,2001/09/23
1659,5042,2001/09/23
1659,8921,2001/09/23
1659,0965,2001/09/23
1659,0969,2001/09/23
1659,1225,2001/09/23
1659,1247,2001/09/23
1659,1985,2001/09/23
1659,3307,2001/09/23
1659,4883,2001/09/23
1659,6798,2001/09/23
1659,6942,2001/09/23
1659,7329,2001/09/23
1660,8609,2001/09/26
1660,1464,2001/09/26
1660,3254,2001/09/26
1660,1707,2001/09/26
1660,2709,2001/09/26
1660,4116,2001/09/26
1660,4707,2001/09/26
1660,5217,2001/09/26
1660,5794,2001/09/26
1660,6529,2001/09/26
1660,6763,2001/09/26
1660,9550,2001/09/26
1660,9736,2001/09/26
1660,3065,2001/09/26
1660,3696,2001/09/26
1660,5509,2001/09/26
1660,5604,2001/09/26
1660,5684,2001/09/26
1660,6053,2001/09/26
1660,8778,2001/09/26
1660,9152,2001/09/26
1660,9446,2001/09/26
1660,9870,2001/09/26
1661,4516,2001/09/29
1661,3048,2001/09/29
1661,5323,2001/09/29
1661,0598,2001/09/29
1661,0604,2001/09/29
1661,1010,2001/09/29
1661,2549,2001/09/29
1661,2907,2001/09/29
1661,4683,2001/09/29
1661,5778,2001/09/29
1661,6183,2001/09/29
1661,7209,2001/09/29
1661,9930,2001/09/29
1661,0952,2001/09/29
1661,2773,2001/09/29
1661,3460,2001/09/29
1661,4980,2001/09/29
1661,5070,2001/09/29
1661,7947,2001/09/29
1661,8117,2001/09/29
1661,8902,2001/09/29
1661,9478,2001/09/29
1661,9567,2001/09/29
1662,0969,2001/09/30
1662,5916,2001/09/30
1662,0153,2001/09/30
1662,1291,2001/09/30
1662,1460,2001/09/30
1662,1928,2001/09/30
1662,2527,2001/09/30
1662,3690,2001/09/30
1662,4457,2001/09/30
1662,5282,2001/09/30
1662,8357,2001/09/30
1662,8862,2001/09/30
1662,9793,2001/09/30
1662,0808,2001/09/30
1662,0867,2001/09/30
1662,1631,2001/09/30
1662,2704,2001/09/30
1662,3372,2001/09/30
1662,4047,2001/09/30
1662,4390,2001/09/30
1662,4654,2001/09/30
1662,5793,2001/09/30
1662,7220,2001/09/30
1663,5291,2001/10/03
1663,8397,2001/10/03
1663,5904,2001/10/03
1663,0045,2001/10/03
1663,0816,2001/10/03
1663,1085,2001/10/03
1663,1133,2001/10/03
1663,2700,2001/10/03
1663,3046,2001/10/03
1663,4586,2001/10/03
1663,6296,2001/10/03
1663,7202,2001/10/03
1663,7209,2001/10/03
1663,2276,2001/10/03
1663,2518,2001/10/03
1663,2701,2001/10/03
1663,3287,2001/10/03
1663,6462,2001/10/03
1663,6492,2001/10/03
1663,7549,2001/10/03
1663,7736,2001/10/03
1663,8657,2001/10/03
1663,9826,2001/10/03
1664,7296,2001/10/06
1664,8310,2001/10/06
1664,6152,2001/10/06
1664,0086,2001/10/06
1664,1140,2001/10/06
1664,1802,2001/10/06
1664,2914,2001/10/06
1664,3422,2001/10/06
1664,4450,2001/10/06
1664,6393,2001/10/06
1664,7353,2001/10/06
1664,8358,2001/10/06
1664,9105,2001/10/06
1664,1032,2001/10/06
1664,1508,2001/10/06
1664,2305,2001/10/06
1664,3206,2001/10/06
1664,3718,2001/10/06
1664,4263,2001/10/06
1664,4505,2001/10/06
1664,5997,2001/10/06
1664,6325,2001/10/06
1664,6906,2001/10/06
1665,3216,2001/10/07
1665,4027,2001/10/07
1665,8503,2001/10/07
1665,0242,2001/10/07
1665,2071,2001/10/07
1665,3485,2001/10/07
1665,4701,2001/10/07
1665,6134,2001/10/07
1665,6213,2001/10/07
1665,7131,2001/10/07
1665,7135,2001/10/07
1665,7684,2001/10/07
1665,9215,2001/10/07
1665,0221,2001/10/07
1665,1309,2001/10/07
1665,1825,2001/10/07
1665,2478,2001/10/07
1665,2839,2001/10/07
1665,3564,2001/10/07
1665,5562,2001/10/07
1665,5823,2001/10/07
1665,6174,2001/10/07
1665,6724,2001/10/07
1666,8377,2001/10/10
1666,0400,2001/10/10
1666,5919,2001/10/10
1666,0883,2001/10/10
1666,1663,2001/10/10
1666,2299,2001/10/10
1666,2885,2001/10/10
1666,3367,2001/10/10
1666,3638,2001/10/10
1666,5055,2001/10/10
1666,6832,2001/10/10
1666,8281,2001/10/10
1666,9382,2001/10/10
1666,0116,2001/10/10
1666,1385,2001/10/10
1666,2454,2001/10/10
1666,2692,2001/10/10
1666,4316,2001/10/10
1666,4436,2001/10/10
1666,4829,2001/10/10
1666,5329,2001/10/10
1666,7581,2001/10/10
1666,9959,2001/10/10
1667,8494,2001/10/13
1667,1161,2001/10/13
1667,0716,2001/10/13
1667,0156,2001/10/13
1667,2676,2001/10/13
1667,3213,2001/10/13
1667,3518,2001/10/13
1667,5137,2001/10/13
1667,5269,2001/10/13
1667,5536,2001/10/13
1667,6170,2001/10/13
1667,7735,2001/10/13
1667,8931,2001/10/13
1667,0847,2001/10/13
1667,0896,2001/10/13
1667,1262,2001/10/13
1667,1531,2001/10/13
1667,2405,2001/10/13
1667,2426,2001/10/13
1667,2991,2001/10/13
1667,6417,2001/10/13
1667,8010,2001/10/13
1667,8741,2001/10/13
1668,0049,2001/10/14
1668,4901,2001/10/14
1668,6471,2001/10/14
1668,1306,2001/10/14
1668,3058,2001/10/14
